runner_id,date,type_seance,distance,duree,allure,fc_moyenne,elevation
R098,2024-12-23,Fractionné,10.9,59.1,5.45,143,2
R098,2025-01-06,Endurance,9.9,65.9,6.66,124,21
R098,2025-04-01,Endurance,11.9,79.1,6.66,124,1
R098,2025-05-19,Fractionné,9.4,51.4,5.45,143,12
R098,2025-04-09,Endurance,13.9,92.6,6.66,124,12
R098,2025-05-26,Endurance,11.6,77.4,6.66,124,13
R098,2025-04-27,Endurance,18.5,123.3,6.66,124,39
R098,2025-05-28,Endurance,10.1,66.9,6.66,124,12
R098,2025-03-28,Endurance,16.5,109.7,6.66,124,13
R098,2025-02-23,Tempo,13.2,79.6,6.05,136,49
R098,2025-05-05,Fractionné,11.1,60.4,5.45,143,24
R098,2025-01-19,Fractionné,10.8,58.7,5.45,143,25
R099,2025-02-22,Tempo,14.0,84.5,6.05,154,2
R099,2025-02-15,Endurance,16.4,109.3,6.66,140,30
R099,2025-01-22,Endurance,17.4,115.8,6.66,140,7
R099,2025-01-06,Tempo,10.3,62.2,6.05,154,37
R099,2024-12-15,Fractionné,11.3,61.4,5.45,162,39
R099,2025-01-14,Endurance,22.9,152.5,6.66,140,2
R099,2025-02-20,Tempo,11.6,70.1,6.05,154,30
R099,2025-05-10,Endurance,19.7,131.2,6.66,140,31
R099,2025-04-20,Tempo,8.1,48.8,6.05,154,1
R099,2025-04-02,Endurance,15.8,105.3,6.66,140,20
R099,2025-03-28,Fractionné,9.7,52.6,5.45,162,14
R099,2025-04-05,Endurance,18.3,122.0,6.66,140,29
R099,2024-12-16,Endurance,24.7,164.5,6.66,140,14
R099,2025-05-01,Endurance,17.1,113.8,6.66,140,17
R099,2025-04-12,Fractionné,6.2,33.9,5.45,162,27
R099,2025-03-01,Endurance,21.2,140.9,6.66,140,9
R099,2025-05-01,Endurance,13.8,91.8,6.66,140,43
R099,2025-05-12,Fractionné,8.3,45.3,5.45,162,44
R099,2025-05-26,Endurance,19.0,126.5,6.66,140,5
R099,2025-02-24,Endurance,18.3,122.1,6.66,140,33
R099,2025-05-20,Tempo,13.0,78.4,6.05,154,32
R099,2025-06-01,Endurance,16.0,106.5,6.66,140,38
R099,2025-04-24,Endurance,14.1,94.1,6.66,140,45
R099,2025-01-03,Tempo,9.3,56.1,6.05,154,20
R099,2024-12-31,Tempo,10.9,66.0,6.05,154,1
R099,2025-02-09,Tempo,12.7,76.8,6.05,154,2
R099,2025-04-07,Tempo,11.2,67.9,6.05,154,17
R099,2025-04-17,Tempo,13.4,81.0,6.05,154,30
R099,2025-02-28,Endurance,22.3,148.5,6.66,140,2
R099,2025-01-01,Tempo,9.6,58.1,6.05,154,29
R099,2025-01-23,Endurance,16.6,110.7,6.66,140,4
R099,2025-02-24,Endurance,20.0,133.0,6.66,140,41
R099,2025-02-08,Fractionné,11.0,59.8,5.45,162,13
R099,2025-04-02,Endurance,15.0,99.6,6.66,140,10
R099,2025-05-28,Endurance,15.7,104.4,6.66,140,40
R099,2025-02-09,Endurance,13.8,91.6,6.66,140,14
R099,2025-01-24,Tempo,12.1,72.9,6.05,154,44
R099,2025-06-05,Endurance,15.8,104.8,6.66,140,16
R099,2025-04-21,Tempo,8.2,49.9,6.05,154,13
R099,2025-02-22,Endurance,17.6,116.8,6.66,140,4
R099,2025-03-13,Endurance,22.6,150.5,6.66,140,12
R099,2025-06-08,Endurance,19.0,126.8,6.66,140,29
R099,2025-04-04,Endurance,17.7,118.0,6.66,140,32
R099,2025-02-23,Endurance,13.6,90.5,6.66,140,31
R099,2025-01-18,Endurance,19.6,130.4,6.66,140,9
R099,2025-01-12,Endurance,24.0,160.0,6.66,140,12
R099,2025-02-10,Tempo,14.2,86.1,6.05,154,23
R099,2025-04-28,Tempo,8.7,52.9,6.05,154,30
R099,2025-03-05,Endurance,18.8,125.0,6.66,140,38
R099,2025-01-04,Fractionné,6.3,34.4,5.45,162,25
R099,2025-01-03,Tempo,12.9,78.2,6.05,154,39
R099,2025-03-07,Endurance,15.0,100.0,6.66,140,10
R099,2025-04-08,Endurance,19.0,126.7,6.66,140,32
R099,2025-05-04,Endurance,11.9,79.3,6.66,140,23
R099,2025-04-30,Endurance,17.9,119.2,6.66,140,42
R099,2025-04-12,Tempo,11.1,67.0,6.05,154,24
R099,2025-05-25,Endurance,17.9,119.1,6.66,140,2
R099,2025-01-31,Endurance,13.3,88.6,6.66,140,5
R099,2025-01-23,Endurance,20.7,137.9,6.66,140,37
R099,2025-04-27,Tempo,13.1,79.1,6.05,154,41
R099,2025-02-16,Endurance,19.5,130.0,6.66,140,40
R099,2025-03-11,Endurance,20.0,132.8,6.66,140,5
R099,2025-05-19,Endurance,15.3,102.0,6.66,140,32
R099,2025-05-08,Endurance,19.6,130.7,6.66,140,25
R099,2025-05-18,Tempo,13.2,79.8,6.05,154,38
R099,2024-12-16,Endurance,21.0,140.0,6.66,140,14
R099,2025-02-27,Endurance,17.2,114.3,6.66,140,12
R100,2025-03-03,Endurance,11.2,88.2,7.87,119,20
R100,2025-01-06,Tempo,11.3,80.7,7.15,131,13
R100,2025-05-15,Tempo,14.1,100.8,7.15,131,21
R100,2025-03-25,Tempo,12.5,89.7,7.15,131,28
R100,2025-02-23,Fractionné,8.1,52.4,6.44,138,30
R100,2025-04-29,Endurance,7.2,57.0,7.87,119,36
R100,2024-12-19,Endurance,10.3,81.1,7.87,119,3
R100,2025-01-28,Fractionné,9.6,62.0,6.44,138,30
R100,2025-05-20,Endurance,6.5,50.8,7.87,119,47
R100,2025-01-17,Endurance,10.0,78.3,7.87,119,44
R100,2025-06-02,Endurance,12.4,97.4,7.87,119,22
R100,2025-03-21,Endurance,8.3,65.0,7.87,119,0
R100,2025-02-03,Endurance,8.7,68.6,7.87,119,45
R100,2025-04-07,Endurance,10.7,84.4,7.87,119,27
R100,2025-02-03,Endurance,16.5,130.1,7.87,119,16
R100,2025-02-14,Endurance,15.6,122.5,7.87,119,4
R100,2024-12-25,Endurance,9.0,70.8,7.87,119,8
R100,2025-06-02,Endurance,15.7,123.5,7.87,119,16
R100,2025-05-19,Endurance,10.7,83.8,7.87,119,47
R100,2025-04-11,Endurance,11.2,88.4,7.87,119,10
R100,2025-03-05,Endurance,10.9,85.7,7.87,119,16
R100,2025-03-05,Fractionné,9.0,58.0,6.44,138,24
R100,2025-01-18,Endurance,8.6,67.3,7.87,119,31
R100,2025-03-11,Endurance,12.4,97.3,7.87,119,49
R100,2025-05-21,Endurance,10.7,84.5,7.87,119,29
R100,2025-05-02,Endurance,9.2,72.5,7.87,119,20
R100,2025-05-31,Tempo,8.5,61.0,7.15,131,44
R100,2024-12-23,Endurance,9.1,71.9,7.87,119,12
R100,2025-03-14,Endurance,7.0,55.0,7.87,119,9
R100,2024-12-24,Endurance,9.8,76.9,7.87,119,30
R100,2025-03-29,Endurance,11.0,86.8,7.87,119,49
R100,2025-03-17,Fractionné,8.7,56.0,6.44,138,38
R100,2025-02-23,Endurance,9.7,76.5,7.87,119,38
R100,2025-03-08,Endurance,10.5,82.9,7.87,119,6
R100,2025-02-10,Endurance,8.8,69.1,7.87,119,12
R100,2025-01-20,Endurance,12.5,98.3,7.87,119,46
R101,2024-12-14,Tempo,11.6,83.1,7.15,159,127
R101,2025-02-05,Endurance,8.0,63.3,7.87,143,169
R101,2025-01-09,Endurance,9.6,75.3,7.87,143,116
R101,2025-03-27,Endurance,6.0,46.8,7.87,143,44
R101,2025-01-19,Fractionné,7.2,46.4,6.44,166,95
R101,2025-02-17,Endurance,8.9,70.2,7.87,143,60
R101,2024-12-25,Endurance,11.0,86.7,7.87,143,46
R101,2025-04-02,Fractionné,10.2,65.9,6.44,166,71
R101,2025-01-06,Endurance,6.3,49.7,7.87,143,157
R101,2024-12-23,Endurance,10.0,78.5,7.87,143,177
R101,2024-12-20,Endurance,12.7,99.8,7.87,143,169
R101,2025-02-17,Fractionné,10.4,66.9,6.44,166,76
R101,2025-05-09,Tempo,8.9,63.7,7.15,159,93
R101,2025-05-05,Endurance,9.1,71.9,7.87,143,75
R101,2025-04-06,Tempo,14.3,102.0,7.15,159,117
R101,2025-03-04,Endurance,10.2,80.5,7.87,143,121
R101,2025-02-19,Endurance,10.9,85.8,7.87,143,126
R101,2025-03-25,Endurance,6.2,48.6,7.87,143,3
R101,2025-03-05,Endurance,10.3,80.8,7.87,143,36
R101,2025-01-06,Endurance,8.2,64.3,7.87,143,30
R101,2025-03-14,Tempo,8.6,61.3,7.15,159,180
R101,2025-04-05,Endurance,7.2,56.5,7.87,143,77
R101,2025-05-03,Endurance,9.5,74.7,7.87,143,42
R101,2025-04-09,Endurance,8.3,65.3,7.87,143,163
R101,2025-05-29,Endurance,10.3,80.7,7.87,143,10
R101,2025-04-15,Endurance,12.2,96.2,7.87,143,93
R101,2025-03-09,Endurance,13.0,101.9,7.87,143,155
R101,2025-03-15,Endurance,8.1,63.5,7.87,143,71
R101,2025-03-20,Endurance,9.1,71.8,7.87,143,80
R101,2025-05-30,Fractionné,11.6,74.4,6.44,166,27
R101,2025-01-19,Endurance,6.7,52.3,7.87,143,26
R101,2025-02-27,Endurance,7.3,57.4,7.87,143,89
R101,2025-01-08,Endurance,8.1,63.4,7.87,143,67
R101,2025-03-28,Tempo,9.3,66.8,7.15,159,179
R101,2025-04-02,Endurance,7.4,58.4,7.87,143,139
R101,2025-04-27,Endurance,7.3,57.3,7.87,143,80
R101,2025-04-14,Fractionné,11.9,76.3,6.44,166,94
R101,2025-02-05,Endurance,11.1,87.3,7.87,143,8
R101,2025-01-13,Fractionné,7.4,47.5,6.44,166,40
R101,2025-04-28,Tempo,13.1,93.4,7.15,159,25
R101,2025-04-20,Endurance,9.1,71.5,7.87,143,3
R101,2025-02-02,Endurance,8.7,68.1,7.87,143,4
R101,2025-03-28,Endurance,8.3,65.4,7.87,143,86
R101,2025-01-27,Endurance,4.7,37.0,7.87,143,136
R101,2025-01-31,Endurance,10.4,82.0,7.87,143,189
R101,2024-12-28,Endurance,7.7,60.7,7.87,143,113
R101,2025-03-24,Endurance,6.6,52.2,7.87,143,87
R101,2025-01-10,Endurance,6.7,52.5,7.87,143,106
R102,2025-05-24,Fractionné,9.0,49.0,5.45,155,5
R102,2025-03-09,Endurance,11.5,76.4,6.66,134,17
R102,2025-02-28,Fractionné,7.0,38.2,5.45,155,37
R102,2024-12-25,Endurance,9.8,65.2,6.66,134,43
R102,2025-05-02,Endurance,10.4,69.3,6.66,134,17
R102,2025-03-14,Fractionné,7.9,43.2,5.45,155,36
R102,2025-02-21,Endurance,10.4,69.4,6.66,134,34
R102,2024-12-24,Endurance,13.9,92.2,6.66,134,35
R102,2025-04-28,Endurance,18.1,120.6,6.66,134,21
R102,2025-05-06,Endurance,13.6,90.8,6.66,134,31
R102,2025-01-14,Fractionné,11.0,60.0,5.45,155,3
R102,2025-04-03,Tempo,14.2,86.1,6.05,148,5
R102,2025-04-09,Tempo,9.8,59.3,6.05,148,21
R102,2025-04-09,Endurance,9.9,65.7,6.66,134,31
R102,2024-12-25,Endurance,14.7,97.6,6.66,134,11
R102,2025-03-12,Endurance,14.0,93.3,6.66,134,15
R102,2025-04-19,Fractionné,11.0,59.7,5.45,155,35
R102,2025-03-28,Tempo,9.5,57.3,6.05,148,31
R102,2025-03-14,Endurance,8.5,56.9,6.66,134,46
R102,2025-02-06,Endurance,17.9,119.2,6.66,134,43
R102,2025-01-16,Endurance,14.5,96.8,6.66,134,36
R102,2025-04-11,Endurance,12.9,86.1,6.66,134,5
R102,2025-06-06,Endurance,10.5,69.7,6.66,134,22
R102,2025-01-28,Endurance,9.0,60.1,6.66,134,28
R102,2025-04-18,Tempo,14.0,84.7,6.05,148,8
R102,2025-05-24,Endurance,11.2,74.7,6.66,134,47
R102,2025-03-22,Endurance,11.8,78.3,6.66,134,44
R102,2025-02-13,Endurance,10.9,72.5,6.66,134,18
R102,2025-03-10,Endurance,12.0,79.7,6.66,134,0
R102,2025-03-22,Endurance,15.8,105.1,6.66,134,36
R102,2025-02-25,Endurance,11.5,76.6,6.66,134,34
R102,2025-04-30,Endurance,16.1,107.2,6.66,134,20
R102,2025-01-28,Endurance,14.5,96.4,6.66,134,23
R102,2025-04-18,Endurance,14.8,98.7,6.66,134,45
R102,2025-01-26,Endurance,9.3,62.1,6.66,134,11
R102,2025-04-10,Endurance,13.4,89.1,6.66,134,46
R102,2025-04-15,Endurance,9.6,64.1,6.66,134,47
R102,2025-03-23,Endurance,13.7,91.5,6.66,134,42
R102,2025-04-26,Fractionné,7.8,42.3,5.45,155,33
R102,2025-02-10,Tempo,12.1,72.9,6.05,148,30
R102,2025-02-06,Endurance,14.2,94.2,6.66,134,15
R102,2025-06-04,Endurance,13.2,87.6,6.66,134,12
R102,2025-05-03,Tempo,10.8,65.2,6.05,148,27
R102,2025-04-23,Endurance,14.0,93.4,6.66,134,28
R102,2025-01-18,Endurance,14.3,95.2,6.66,134,29
R102,2025-03-28,Endurance,9.7,64.5,6.66,134,28
R102,2025-03-25,Fractionné,8.1,43.8,5.45,155,28
R102,2025-02-10,Fractionné,10.8,58.7,5.45,155,15
R102,2025-04-25,Endurance,14.9,98.9,6.66,134,41
R102,2025-02-24,Endurance,14.7,97.9,6.66,134,21
R102,2025-03-01,Endurance,11.7,78.1,6.66,134,1
R102,2025-05-15,Tempo,9.4,56.9,6.05,148,19
R103,2025-04-07,Fractionné,9.4,51.2,5.45,158,3
R103,2025-05-21,Fractionné,10.0,54.5,5.45,158,60
R103,2025-01-19,Endurance,7.0,46.6,6.66,137,55
R103,2025-05-29,Endurance,5.8,38.6,6.66,137,41
R103,2025-03-21,Endurance,8.6,57.2,6.66,137,129
R103,2025-01-09,Endurance,8.4,55.8,6.66,137,106
R103,2025-04-14,Fractionné,8.4,45.9,5.45,158,3
R103,2025-05-10,Endurance,7.9,52.7,6.66,137,159
R103,2025-03-04,Endurance,7.7,51.0,6.66,137,185
R103,2025-03-21,Fractionné,9.4,51.2,5.45,158,58
R103,2025-01-17,Tempo,12.8,77.3,6.05,151,43
R103,2025-06-01,Endurance,7.1,47.6,6.66,137,133
R103,2025-03-15,Endurance,7.9,52.7,6.66,137,108
R103,2025-04-09,Endurance,6.5,43.2,6.66,137,152
R103,2025-03-19,Tempo,8.7,52.4,6.05,151,114
R103,2024-12-13,Endurance,8.6,57.0,6.66,137,180
R103,2025-03-27,Endurance,5.0,33.0,6.66,137,111
R103,2025-06-10,Tempo,10.2,61.6,6.05,151,92
R103,2025-05-19,Endurance,5.5,36.8,6.66,137,147
R103,2025-01-31,Endurance,8.9,59.4,6.66,137,157
R103,2025-03-21,Endurance,4.7,31.2,6.66,137,180
R103,2024-12-23,Endurance,4.3,28.9,6.66,137,174
R103,2025-05-14,Endurance,5.2,34.6,6.66,137,179
R103,2024-12-23,Endurance,7.8,51.7,6.66,137,187
R103,2025-02-04,Endurance,6.1,40.6,6.66,137,4
R103,2025-01-22,Endurance,6.5,43.4,6.66,137,183
R103,2025-01-13,Endurance,6.7,44.7,6.66,137,102
R103,2025-04-03,Endurance,7.5,49.7,6.66,137,165
R103,2025-03-25,Endurance,7.1,47.3,6.66,137,85
R103,2025-03-25,Endurance,8.4,56.0,6.66,137,37
R103,2025-03-14,Endurance,7.4,49.1,6.66,137,63
R103,2024-12-21,Tempo,8.9,53.6,6.05,151,186
R103,2025-03-17,Tempo,13.2,79.9,6.05,151,4
R103,2025-03-17,Endurance,6.9,46.2,6.66,137,7
R103,2025-05-31,Endurance,6.8,45.1,6.66,137,18
R103,2025-03-04,Endurance,7.1,47.2,6.66,137,3
R103,2025-04-19,Endurance,4.7,31.2,6.66,137,172
R103,2025-03-12,Endurance,7.0,46.3,6.66,137,1
R103,2024-12-18,Endurance,5.9,39.2,6.66,137,137
R103,2025-04-03,Endurance,5.7,37.8,6.66,137,56
R104,2025-01-08,Endurance,9.5,63.3,6.66,127,18
R104,2024-12-14,Endurance,10.8,71.6,6.66,127,38
R104,2025-02-21,Tempo,12.5,75.6,6.05,141,0
R104,2025-01-06,Fractionné,11.8,64.4,5.45,147,26
R104,2025-01-30,Endurance,5.7,37.7,6.66,127,38
R104,2025-06-05,Endurance,11.1,74.0,6.66,127,43
R104,2025-01-15,Endurance,9.9,65.6,6.66,127,6
R104,2025-05-21,Endurance,4.7,31.4,6.66,127,23
R104,2025-05-08,Endurance,9.1,60.3,6.66,127,28
R104,2025-04-20,Endurance,6.8,45.0,6.66,127,43
R104,2025-02-12,Endurance,9.8,65.5,6.66,127,39
R104,2025-04-02,Endurance,6.8,45.2,6.66,127,40
R104,2025-01-14,Endurance,8.2,54.8,6.66,127,49
R104,2025-05-03,Endurance,9.2,61.0,6.66,127,11
R104,2025-03-28,Tempo,13.8,83.7,6.05,141,1
R104,2025-05-11,Endurance,6.3,42.1,6.66,127,35
R104,2025-04-19,Tempo,11.3,68.1,6.05,141,32
R104,2024-12-26,Tempo,9.4,56.6,6.05,141,11
R104,2025-01-12,Endurance,7.6,50.5,6.66,127,39
R104,2025-05-16,Fractionné,10.9,59.2,5.45,147,45
R104,2025-03-22,Endurance,7.7,51.1,6.66,127,6
R104,2025-03-05,Endurance,5.6,37.3,6.66,127,26
R104,2025-04-15,Endurance,5.0,33.4,6.66,127,11
R104,2025-04-05,Endurance,9.4,62.6,6.66,127,38
R104,2025-03-21,Endurance,5.7,37.7,6.66,127,41
R104,2025-01-19,Endurance,8.8,58.3,6.66,127,7
R104,2025-01-09,Endurance,5.6,37.3,6.66,127,45
R104,2025-01-15,Endurance,8.8,58.7,6.66,127,9
R104,2025-05-02,Tempo,9.2,55.7,6.05,141,0
R104,2025-01-22,Endurance,13.7,90.9,6.66,127,10
R104,2025-03-23,Endurance,7.2,48.2,6.66,127,34
R104,2025-03-02,Tempo,9.7,58.9,6.05,141,36
R104,2024-12-15,Tempo,14.8,89.8,6.05,141,26
R104,2025-01-13,Endurance,7.5,50.2,6.66,127,46
R104,2025-01-21,Endurance,7.0,46.9,6.66,127,28
R104,2025-03-13,Endurance,10.0,66.7,6.66,127,34
R104,2025-04-02,Fractionné,10.0,54.7,5.45,147,10
R104,2025-04-06,Fractionné,9.1,49.6,5.45,147,29
R104,2025-02-17,Endurance,7.8,51.7,6.66,127,39
R104,2025-01-02,Tempo,11.7,71.0,6.05,141,37
R104,2025-03-17,Endurance,6.6,43.9,6.66,127,42
R104,2025-01-08,Endurance,8.9,59.4,6.66,127,29
R104,2025-03-16,Endurance,7.9,52.4,6.66,127,26
R104,2025-04-14,Endurance,7.9,52.4,6.66,127,23
R104,2025-01-27,Endurance,7.4,49.2,6.66,127,47
R104,2025-03-23,Endurance,7.3,48.9,6.66,127,0
R104,2025-01-26,Endurance,8.8,58.5,6.66,127,41
R104,2025-01-25,Endurance,7.8,52.0,6.66,127,32
R104,2025-01-02,Endurance,8.9,59.1,6.66,127,34
R104,2025-05-07,Endurance,8.2,54.5,6.66,127,25
R104,2025-04-16,Tempo,8.3,50.4,6.05,141,49
R104,2025-02-26,Endurance,7.0,46.4,6.66,127,24
R104,2025-01-25,Endurance,9.7,64.9,6.66,127,41
R104,2025-03-16,Endurance,6.3,42.0,6.66,127,42
R105,2025-04-13,Tempo,12.7,77.0,6.05,143,126
R105,2024-12-31,Endurance,16.3,108.4,6.66,129,49
R105,2025-04-22,Endurance,24.8,165.1,6.66,129,165
R105,2025-03-21,Fractionné,8.3,45.3,5.45,150,145
R105,2025-01-23,Endurance,18.9,126.0,6.66,129,84
R105,2025-02-02,Endurance,18.5,123.2,6.66,129,148
R105,2025-02-18,Endurance,24.5,163.3,6.66,129,123
R105,2025-01-11,Endurance,18.3,121.9,6.66,129,76
R105,2025-03-16,Endurance,15.3,101.6,6.66,129,110
R105,2025-02-05,Tempo,14.1,85.0,6.05,143,68
R105,2025-01-05,Tempo,11.5,69.8,6.05,143,141
R105,2025-02-05,Endurance,15.8,105.2,6.66,129,52
R105,2025-02-23,Endurance,24.6,163.6,6.66,129,103
R105,2025-03-27,Tempo,9.6,57.9,6.05,143,188
R105,2025-02-21,Endurance,18.7,124.3,6.66,129,70
R105,2025-02-23,Endurance,27.7,184.4,6.66,129,169
R105,2025-02-27,Fractionné,6.0,32.8,5.45,150,107
R105,2025-03-12,Endurance,19.6,130.7,6.66,129,184
R105,2025-04-10,Endurance,12.9,85.5,6.66,129,110
R105,2025-05-16,Fractionné,11.9,64.6,5.45,150,112
R105,2025-06-07,Endurance,21.7,144.7,6.66,129,55
R105,2024-12-22,Endurance,15.1,100.4,6.66,129,107
R105,2025-05-27,Tempo,9.4,57.0,6.05,143,97
R105,2025-04-23,Tempo,11.7,71.0,6.05,143,35
R105,2025-03-24,Endurance,26.1,173.5,6.66,129,145
R105,2024-12-25,Tempo,9.8,59.2,6.05,143,38
R105,2025-05-18,Tempo,8.6,52.0,6.05,143,137
R105,2025-01-06,Tempo,9.0,54.3,6.05,143,187
R105,2025-05-17,Endurance,20.1,134.0,6.66,129,185
R105,2025-01-13,Fractionné,9.9,54.0,5.45,150,52
R105,2025-01-31,Endurance,17.3,115.5,6.66,129,162
R105,2025-02-03,Tempo,12.1,72.9,6.05,143,21
R105,2025-04-25,Endurance,18.0,119.8,6.66,129,74
R105,2025-02-23,Tempo,8.3,50.0,6.05,143,161
R105,2025-05-20,Tempo,8.6,52.1,6.05,143,132
R105,2025-01-27,Fractionné,11.3,61.6,5.45,150,71
R105,2025-01-01,Endurance,17.1,114.0,6.66,129,166
R105,2025-04-12,Endurance,25.8,171.5,6.66,129,14
R105,2024-12-13,Fractionné,7.7,42.0,5.45,150,153
R105,2024-12-30,Fractionné,8.3,45.3,5.45,150,185
R105,2025-02-15,Endurance,18.1,120.4,6.66,129,173
R105,2025-02-25,Endurance,16.4,109.0,6.66,129,196
R105,2024-12-27,Tempo,10.0,60.8,6.05,143,14
R105,2025-01-11,Endurance,21.8,145.0,6.66,129,45
R105,2025-04-17,Endurance,17.7,117.9,6.66,129,163
R105,2025-03-07,Tempo,12.2,73.5,6.05,143,181
R105,2025-03-11,Fractionné,9.3,50.6,5.45,150,165
R105,2025-03-21,Fractionné,7.4,40.3,5.45,150,135
R105,2025-04-09,Tempo,8.5,51.5,6.05,143,145
R105,2025-03-02,Endurance,15.5,103.4,6.66,129,179
R105,2024-12-24,Endurance,17.8,118.8,6.66,129,84
R105,2025-05-30,Tempo,11.4,68.8,6.05,143,75
R105,2024-12-25,Endurance,14.8,98.2,6.66,129,198
R105,2025-02-21,Endurance,20.4,135.8,6.66,129,91
R106,2025-03-08,Tempo,8.4,44.1,5.22,153,18
R106,2025-03-21,Endurance,23.4,134.5,5.75,139,146
R106,2025-01-23,Endurance,12.3,70.8,5.75,139,75
R106,2025-06-07,Endurance,17.7,101.5,5.75,139,74
R106,2025-03-09,Endurance,9.7,55.8,5.75,139,158
R106,2025-03-12,Endurance,15.3,88.1,5.75,139,9
R106,2025-04-15,Tempo,10.6,55.6,5.22,153,26
R106,2025-05-23,Seuil,14.7,76.7,5.22,139,20
R106,2024-12-28,Endurance,16.4,94.2,5.75,139,12
R106,2025-01-14,Tempo,8.1,42.4,5.22,153,64
R106,2025-01-25,Tempo,8.3,43.5,5.22,153,15
R106,2024-12-30,Seuil,17.7,92.4,5.22,139,172
R106,2025-02-06,Endurance,13.5,77.5,5.75,139,171
R106,2025-04-14,Endurance,10.7,61.8,5.75,139,35
R106,2025-03-20,Seuil,15.6,81.5,5.22,139,110
R106,2024-12-25,Endurance,16.9,96.9,5.75,139,51
R106,2025-05-22,Endurance,19.2,110.5,5.75,139,111
R106,2025-02-08,Endurance,16.5,94.8,5.75,139,9
R106,2025-02-15,Endurance,14.7,84.7,5.75,139,110
R106,2025-05-22,Endurance,20.0,114.7,5.75,139,132
R106,2025-02-03,Endurance,17.1,98.0,5.75,139,22
R106,2025-03-28,Tempo,8.2,42.8,5.22,153,119
R106,2025-05-22,Endurance,13.1,75.1,5.75,139,99
R106,2025-05-16,Seuil,16.9,88.5,5.22,139,56
R106,2025-01-11,Endurance,14.8,84.9,5.75,139,13
R106,2025-02-27,Endurance,18.7,107.5,5.75,139,176
R106,2025-01-19,Endurance,19.0,109.2,5.75,139,157
R106,2025-01-21,Tempo,14.9,77.6,5.22,153,128
R106,2025-02-18,Endurance,12.0,69.0,5.75,139,27
R106,2025-05-21,Seuil,17.3,90.4,5.22,139,160
R106,2025-01-11,Endurance,20.2,116.1,5.75,139,180
R106,2025-03-24,Endurance,15.0,86.4,5.75,139,185
R106,2025-03-09,Endurance,9.8,56.4,5.75,139,7
R106,2025-02-14,Endurance,18.5,106.2,5.75,139,115
R106,2025-01-30,Tempo,14.8,77.5,5.22,153,45
R106,2025-02-15,Endurance,14.7,84.7,5.75,139,156
R106,2025-03-12,Endurance,18.3,105.4,5.75,139,28
R106,2025-04-30,Endurance,17.6,101.0,5.75,139,101
R106,2025-05-23,Endurance,14.6,83.7,5.75,139,167
R106,2025-05-20,Fractionné,6.7,31.6,4.7,161,23
R106,2025-01-04,Endurance,16.0,91.9,5.75,139,154
R106,2024-12-28,Tempo,14.6,76.3,5.22,153,186
R106,2025-01-16,Endurance,16.9,97.4,5.75,139,126
R106,2025-05-13,Endurance,21.0,120.6,5.75,139,37
R106,2025-06-06,Endurance,20.2,116.2,5.75,139,138
R106,2025-02-10,Tempo,14.6,76.3,5.22,153,177
R106,2025-02-17,Tempo,13.7,71.6,5.22,153,117
R106,2024-12-24,Endurance,17.5,100.5,5.75,139,160
R106,2025-03-07,Seuil,14.7,76.6,5.22,139,36
R106,2025-04-04,Fractionné,9.6,45.1,4.7,161,64
R106,2024-12-15,Fractionné,7.3,34.5,4.7,161,136
R106,2025-04-20,Tempo,12.5,65.4,5.22,153,147
R106,2025-03-15,Endurance,19.0,109.3,5.75,139,80
R106,2025-01-12,Fractionné,7.7,36.2,4.7,161,92
R106,2025-04-26,Endurance,22.2,127.8,5.75,139,70
R106,2025-03-08,Tempo,14.8,77.4,5.22,153,27
R106,2025-03-04,Endurance,15.7,90.4,5.75,139,94
R106,2025-04-12,Fractionné,10.6,50.0,4.7,161,102
R106,2025-03-26,Fractionné,6.4,30.1,4.7,161,91
R106,2025-02-13,Endurance,15.7,90.2,5.75,139,81
R106,2025-01-12,Seuil,12.3,64.4,5.22,139,114
R106,2025-04-12,Endurance,17.9,102.7,5.75,139,166
R106,2025-01-19,Seuil,15.5,80.9,5.22,139,25
R106,2025-04-18,Endurance,16.8,96.7,5.75,139,117
R106,2025-02-11,Endurance,16.8,96.6,5.75,139,110
R106,2025-05-28,Fractionné,11.9,56.0,4.7,161,106
R106,2025-03-15,Tempo,14.1,73.7,5.22,153,57
R106,2024-12-23,Tempo,13.0,68.0,5.22,153,121
R106,2025-03-27,Endurance,19.9,114.2,5.75,139,35
R106,2025-04-21,Endurance,16.5,94.8,5.75,139,154
R106,2025-05-01,Tempo,8.4,43.9,5.22,153,174
R106,2025-01-04,Seuil,16.6,86.9,5.22,139,107
R106,2025-03-18,Endurance,13.0,74.8,5.75,139,159
R106,2025-01-14,Fractionné,7.1,33.3,4.7,161,196
R106,2025-06-10,Tempo,9.9,51.9,5.22,153,190
R106,2024-12-19,Endurance,17.5,100.6,5.75,139,119
R106,2025-04-29,Endurance,16.0,92.1,5.75,139,25
R106,2025-01-13,Fractionné,8.4,39.3,4.7,161,11
R107,2025-03-09,Endurance,10.3,68.3,6.66,131,174
R107,2025-03-03,Endurance,13.0,86.6,6.66,131,134
R107,2025-01-07,Endurance,12.4,82.8,6.66,131,46
R107,2025-03-24,Endurance,14.7,98.1,6.66,131,157
R107,2025-06-08,Endurance,12.0,80.1,6.66,131,177
R107,2025-06-05,Fractionné,7.9,43.1,5.45,152,188
R107,2025-03-11,Endurance,7.2,48.2,6.66,131,190
